Symbol,Min_halflife,Max_halflife,Tissue_rolfs
PAFAH1B1,49.388511514528666,134.3851064983924,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
PAFAH1B2,123.87767021694152,167.81531658863224,Cricoid Cartilage
PAFAH2,65.65188970928901,89.5153483288636,Liver
PAH,36.02480041023577,59.53807069696397,Liver
PAICS,33.202667172502075,97.70663886666694,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
PAK2,44.7131631056006,89.00766363530595,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
PALS2,56.510402654523865,86.25256563196308,Liver
PANK4,280.9581545927133,419.1366171186412,Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
PAPPA,335.5967789678988,374.4211643807954,Arytenoid Cartilage
PAPSS2,43.18113519387073,104.91632399999199,Cricoid Cartilage|Liver|Thyroid Cartilage
PARK7,84.38435798638531,605.1485024895924,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PARP1,43.18001436286841,60.0994665225386,Liver
PARP14,56.02321119902557,129.78258958838137,Laryngeal Muscle|Liver
PARP3,57.65416349011825,178.2824170339592,Liver
PARP9,44.623209048923485,67.35306017830143,Liver
PARVA,70.9283377395617,145.4027823917374,Cricoid Cartilage|Liver
PARVB,121.73825344629475,232.0481564155937,Laryngeal Muscle
PBLD1,102.47340355696,126.25631704187386,Liver
PBLD2,100.5775836362543,136.07797409763344,Liver
PBRM1,792.5456090251885,956.0650766344086,Vocal Fold Mucosa
PBXIP1,88.78439629310287,183.57462296886698,Laryngeal Muscle|Sternocleidomastoid Muscle
PCBD1,93.06591515209612,119.84390413830198,Liver
PCBP1,49.02175433457697,106.85035861929882,Arytenoid Cartilage|Cricoid Cartilage|Liver
PCBP2,49.02175433457697,125.79803639926529,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
PCBP3,49.02175433457697,80.64930592640059,Arytenoid Cartilage|Liver
PCBP4,49.02175433457697,63.68642982059906,Arytenoid Cartilage
PCCA,119.46522322038615,390.5971433066694,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PCCB,120.85384913504294,413.81921227459566,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PCDH20,12.007486725016193,24.487425235060964,Blood
PCK1,39.7000986407624,64.78515590559502,Liver
PCLO,67.67087960557595,99.23958917519968,Cricoid Cartilage
PCMT1,136.78286740206119,380.3276710889634,Arytenoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
PCNX4,427.53873897298314,484.0131607052323,Laryngeal Muscle
PCOLCE,34.064773898717476,68.02507599034425,Cricoid Cartilage|Thyroid Cartilage
PCOLCE2,122.8893575639426,199.39508969706574,Thyroid Cartilage
PCTP,70.59723448241445,109.34358047480202,Liver
PCX,101.1955248703498,202.69930953379733,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PCYOX1,62.652652656808876,98.71547788650797,Liver
PCYT1A,46.05629106710609,76.3728414903994,Liver
PCYT2,66.69151833482502,84.35012845267119,Liver
PDAP1,57.79035758159765,75.95093061881357,Liver
PDCD4,34.285928139815894,180.50707827072262,Arytenoid Cartilage|Cricoid Cartilage|Liver
PDCD5,59.289800889010905,89.88778480271608,Arytenoid Cartilage
PDCD6,63.85020470344914,85.17937702732206,Liver
PDCD6IP,45.317312739215616,259.03974359123714,Cricoid Cartilage|Liver|Vocal Fold Mucosa
PDHA1,104.48142402610961,292.67298264319163,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PDHB,111.95593467554167,673.5033333376045,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PDHX,115.71739241401441,561.6317465712017,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PDIA3,62.441004179261014,142.8801196722392,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PDIA4,64.19267734300092,143.34797357551713,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
PDIA5,136.1113756622379,189.83832401504853,Liver
PDIA6,40.36868726112914,135.06155990451265,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PDK1,62.84436679172927,98.86214021179484,Laryngeal Muscle|Sternocleidomastoid Muscle
PDK2,8.317766166719782,141.15852637622976,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PDK4,29.811713439372546,82.04543466876436,Laryngeal Muscle|Vocal Fold Mucosa
PDLIM1,46.83558752622169,140.43164218671976,Arytenoid Cartilage|Cricoid Cartilage|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PDLIM3,92.88404429614025,385.97522815403164,Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
PDLIM4,45.40389293768575,115.52453009332483,Cricoid Cartilage|Thyroid Cartilage
PDLIM5,49.37092249128571,579.4333797784332,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PDLIM7,179.47494156258904,333.4442239613497,Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
PDP1,183.41270488903876,213.0848255851844,Laryngeal Muscle
PDPR,110.74850098819499,254.5605559821618,Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
PDS5B,50.01512983205165,115.34030599347398,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
PDXDC1,44.46457737534737,121.82740632324067,Arytenoid Cartilage|Cricoid Cartilage|Liver
PDXK,91.82784463146972,195.82733765076742,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
PDZK1,57.04915066337013,112.5086726189433,Liver
PEA15A,69.46232549767113,118.79129058439561,Cricoid Cartilage|Laryngeal Muscle|Liver
PEBP1,91.19857646749995,371.9099560348481,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PECR,81.00273814791264,105.32150891696996,Liver
PEX14,51.40293648128646,76.74986082324659,Liver
PEX19,23.00935328765081,90.88468276572728,Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
PFDN5,40.4649177432771,114.8466160402792,Arytenoid Cartilage|Liver
PFKFB1,61.72510234661584,93.66853791348699,Liver
PFKL,144.31796940600944,193.05480252324486,Thyroid Cartilage
PFKM,62.546649371879326,192.09621632146326,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PFN1,39.39548708984448,195.06956300936614,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PGAM1,93.6949159866924,397.88405485383294,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
PGAM2,100.46824697087052,466.50399140321844,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PGD,65.48906516588728,173.0164569259665,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PGK1,97.9482591464735,513.4423559703289,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PGK2,97.9482591464735,450.46120588786346,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
PGLS,96.14803105673697,218.57222879291862,Arytenoid Cartilage|Cricoid Cartilage|Liver
PGM1,101.2817798078384,395.04944985606176,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PGM2,116.45454906150721,259.5246853890186,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage|Vocal Fold Mucosa
PGM2L1,1048.2377021700481,1415.7899858245687,Laryngeal Muscle
PGM3,111.5430624476245,214.48597644961941,Cricoid Cartilage|Liver
PGM5,41.89466186521271,279.8710015718249,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
PGP,106.05337455972708,307.4959765885168,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PGPEP1,50.269036755322006,69.53200557341147,Liver
PGR,146.23358239654345,259.3628365050949,Arytenoid Cartilage|Thyroid Cartilage
PGRMC1,53.590401177239535,100.65669712251932,Cricoid Cartilage|Liver|Vocal Fold Mucosa
PGRMC2,58.01203910391505,78.9461481275562,Liver
PHB1,127.26080426437207,468.0791314978402,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PHB2,125.81706499348594,429.6366821651307,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
PHGDH,42.25111709404595,340.7524033887498,Arytenoid Cartilage|Blood|Cricoid Cartilage|Vocal Fold Mucosa
PHKA1,96.40992369421699,178.4928361956148,Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PHKG1,56.57189802570451,171.92571655062778,Laryngeal Muscle|Sternocleidomastoid Muscle
PHLPP1,114.77530242471872,371.24597932231615,Laryngeal Muscle|Liver
PHPT1,78.81523823109252,404.65902051663284,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
PHYH,31.612664297814163,57.58032720722305,Liver
PHYHD1,50.44739305385329,83.38194743841728,Liver
PICALM,59.50612510172652,106.06013601172268,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
PIEZO2,82.93714394972702,206.16597265370746,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
PIGR,28.160020877594107,67.54723214811901,Liver
PIK3AP1,44.6759381604863,73.59226867258877,Liver
PIPOX,56.63159943298278,91.14860738280198,Liver
PIR,62.23543708731286,158.47892096247816,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PITPNA,62.59842834783722,163.10944537141697,Arytenoid Cartilage|Cricoid Cartilage
PITRM1,62.326373434629645,217.37269480509536,Cricoid Cartilage|Laryngeal Muscle|Liver
PKLR,93.01908037037092,115.64499362834036,Liver
PKM,88.41632917053764,314.0557359530795,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PKN2,202.18196807777358,239.7396214647549,Arytenoid Cartilage
PKP1,33.963235404419436,43.67313101110157,Arytenoid Cartilage
PLA2G12A,150.56142939119442,210.4431667733181,Cricoid Cartilage
PLAA,62.93709266584652,113.12840757181941,Liver
PLBD2,279.4009461443395,397.02941129909357,Laryngeal Muscle
PLCD1,205.3262445498882,237.61651668948534,Cricoid Cartilage
PLCH1,69.5960018969904,109.12123537839918,Liver
PLEC,76.20491220081283,326.6993781113004,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PLEKHA8,304.5127646610491,342.6474219038598,Sternocleidomastoid Muscle
PLG,9.947993621431838,61.631343855359546,Blood|Cricoid Cartilage|Liver|Vocal Fold Mucosa
PLIN1,81.25198951567197,129.8332344762249,Cricoid Cartilage|Sternocleidomastoid Muscle|Thyroid Cartilage
PLIN2,30.43957536630377,59.72617791059736,Liver
PLIN3,69.56689806146755,116.70781768934168,Laryngeal Muscle|Thyroid Cartilage
PLIN4,87.25234623643522,441.0268381081323,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
PLP1,8.317766166719807,16.08774462882719,Blood
PLPBP,76.32028413743654,176.74811233989954,Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PLS1,44.66394333200516,98.62184214747589,Arytenoid Cartilage|Cricoid Cartilage|Liver
PLS3,44.66394333200516,159.42053026768684,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
PM20D1,65.8311528826226,97.95979468517439,Liver
PMM2,91.09370459663127,295.21796510087694,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
PMP2,110.08160622973713,155.9240072493912,Arytenoid Cartilage|Sternocleidomastoid Muscle
PMPCA,67.35851452985679,145.0857520795277,Laryngeal Muscle|Liver
PMVK,30.96884102507346,41.879896111572236,Liver
PNP,85.11836028160772,364.6543694309242,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver
PNPO,98.39434750953352,390.964332160723,Blood|Liver
POC5,251.8245887592637,306.4198256297038,Sternocleidomastoid Muscle
PODN,83.1735029920438,108.51619265126345,Cricoid Cartilage
PODXL,75.6401233730617,125.01339395383275,Arytenoid Cartilage
POLDIP2,52.46808911070042,68.09747567824587,Liver
POLH,15.677924693179449,17.42670472809416,Liver
POLI,251.36797119122798,307.4391486497307,Sternocleidomastoid Muscle|Vocal Fold Mucosa
POLR2A,110.4103825143453,165.14973030314036,Arytenoid Cartilage
PON1,38.06845084198422,108.20562204656383,Cricoid Cartilage|Liver
PON2,89.65525375066987,108.42424775752092,Liver
PON3,83.56204708377285,151.82561224270376,Cricoid Cartilage|Liver
POR,45.7925906557991,108.81431405964548,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
POSTN,81.74307077508567,363.8567876952552,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage|Vocal Fold Mucosa
PPA1,88.07927322198475,243.67265758655634,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PPA2,114.73572200454312,343.6383460737817,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PPCS,63.93855151601545,99.67365088937021,Liver
PPFIA2,8.317766166719762,147.39971941731147,Thyroid Cartilage
PPIA,79.15651091281184,302.13462283734236,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PPIB,20.130852201118977,188.8898868336405,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PPIC,55.30797371314149,108.87841045512607,Arytenoid Cartilage|Cricoid Cartilage
PPID,66.83889402320793,275.1493935401195,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PPIE,50.10551589843286,324.6591009647509,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle
PPIF,102.84718598725695,324.6591009647509,Arytenoid Cartilage|Laryngeal Muscle|Liver
PPIL4,298.5022848275394,410.34860220618697,Arytenoid Cartilage
PPL,25.645601513001505,98.8680157698722,Arytenoid Cartilage|Vocal Fold Mucosa
PPM1A,8.317766166719787,74.97535755110266,Liver
PPM1B,67.62686423609223,82.14672032707425,Liver
PPP1CA,43.63418316967528,95.07648358826525,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PPP1CB,43.63418316967528,126.74691301667588,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PPP1CC,43.63418316967528,95.07648358826525,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
PPP1R10,57.28686364350936,64.11845185368543,Laryngeal Muscle
PPP1R12A,94.72458907549586,126.27548454105505,Cricoid Cartilage
PPP1R12B,91.53478779266382,834.6980598815175,Cricoid Cartilage|Laryngeal Muscle
PPP1R3A,59.61274397419437,133.93070069588416,Laryngeal Muscle|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PPP1R3B,501.5234348338482,682.9036261674368,Sternocleidomastoid Muscle
PPP1R7,60.07342313099912,107.45079662469885,Liver
PPP2CA,49.610915941305905,71.64929078059563,Liver
PPP2R1A,54.33429902811716,197.99490994333172,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PPP2R2A,94.32177997073586,135.36929232190363,Cricoid Cartilage|Thyroid Cartilage
PPP2R5C,69.13611642190469,118.52046404558783,Cricoid Cartilage
PPP3CA,61.451488062645225,128.39030897151176,Arytenoid Cartilage|Cricoid Cartilage
PPP3CB,63.248164905470595,109.40110701983146,Arytenoid Cartilage|Cricoid Cartilage
PPP5C,80.31057416933953,100.09947850915545,Liver
PPP6R3,46.30499452607769,57.15106614483528,Liver
PPT1,122.07773048681861,150.8481350511322,Liver
PRCP,44.315331610961174,73.53046469872125,Liver
PRDM1,26.237768454866007,30.345182199227796,Liver
PRDX1,81.01851815826855,390.68887584402927,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PRDX2,82.84627656094008,362.98346789087554,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
PRDX3,114.95772464541956,415.576625866398,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PRDX4,47.447398344139344,111.12580049055512,Liver
PRDX5,99.06230175333076,403.5791444308299,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
PRDX6,91.30369008473487,280.5317425537001,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PREB,80.49321301319296,115.06108959355197,Liver
PRELP,356.2212491100375,558.9896617418948,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
PREP,74.42192248664045,204.09191919321415,Laryngeal Muscle|Liver|Thyroid Cartilage
PRG4,25.977595073922743,26.958032594011684,Liver
PRKAA1,53.58694863238857,67.60762551182106,Liver
PRKAA2,53.58694863238857,67.60762551182106,Liver
PRKAB1,74.93483033079382,479.6866301452932,Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
PRKAB2,337.2295222671553,479.6866301452932,Cricoid Cartilage|Sternocleidomastoid Muscle|Thyroid Cartilage
PRKACA,64.36654027254284,208.98909966620113,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
PRKACB,64.36654027254284,208.98909966620113,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
PRKAG1,72.3787518858237,126.66970481564553,Arytenoid Cartilage|Cricoid Cartilage|Liver
PRKAG2,81.04614797543302,99.4412835999586,Liver
PRKAR1A,44.31297070786264,83.74292642053234,Cricoid Cartilage|Liver
PRKAR2A,75.55423895647216,286.4244547766565,Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
PRKAR2B,84.50867327121512,110.77800048903694,Cricoid Cartilage
PRKCD,97.28950426010874,149.21098155381296,Liver
PRKCE,1210.737433292479,2009.122262492588,Arytenoid Cartilage|Sternocleidomastoid Muscle|Vocal Fold Mucosa
PRKCSH,71.84423378724605,122.25716420547286,Arytenoid Cartilage|Cricoid Cartilage|Liver
PRKG1,62.84911531768745,74.50525050805557,Arytenoid Cartilage
PRMT1,73.43957413666328,101.44235827452154,Cricoid Cartilage|Liver
PRODH,53.918686459788915,79.30367704360143,Liver
PRODH2,91.33376706619569,147.33444631510662,Liver
PRORSD1,127.80833077314375,165.3467084129864,Cricoid Cartilage
PRPF19,46.07159724559288,99.85313525472239,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
PRPF40A,59.82498052087139,81.30758716245705,Liver
PRPF8,38.1513905454515,63.262596339514495,Cricoid Cartilage|Liver
PRPH,129.62079112855452,270.8928893247834,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
PRPH2,262.59719547646904,473.13800720815766,Laryngeal Muscle|Thyroid Cartilage
PRPS1,65.09442922772185,255.38121482090997,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
PRPS2,82.61587372585228,109.18569397110315,Liver
PRPSAP1,69.4362314610409,384.4588013274502,Cricoid Cartilage|Liver
PRSS16,49.875674082384975,67.325801665137,Sternocleidomastoid Muscle
PRUNE1,94.95708849499775,136.44629538581654,Cricoid Cartilage|Laryngeal Muscle
PRX,897.7621334829421,1547.491379854761,Laryngeal Muscle|Sternocleidomastoid Muscle
PRXL2A,67.75908245463035,140.37239332915962,Cricoid Cartilage|Liver
PRXL2B,114.38072286467812,166.40524490786058,Laryngeal Muscle
PSAP,35.92056558438131,110.96272901173087,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
PSAT1,100.68106477902745,114.01228382865204,Cricoid Cartilage
PSMA1,72.00594006595358,152.46569822595333,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
PSMA2,71.7388948787637,424.80930371396323,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
PSMA3,84.87083482188284,150.11308728959216,Cricoid Cartilage|Liver|Thyroid Cartilage
PSMA4,82.35819760105039,151.3972727833305,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
PSMA5,68.33243924189223,192.96522831967013,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
PSMA6,79.27344452435608,187.2738076486666,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
PSMA7,74.82697163295569,225.9648510382225,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
PSMA8,79.54636988207668,157.90728365864953,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
